repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
spring-projects/spring-social-linkedin,c3e483ab26ae5cde0fad92167afdaa366a76e40c,2011-01-28 14:30:18,org.springframework:spring,org.scribe:scribe,"Updated GitHub showcase to work with the new service provider framework. Works with the connect flow at this point, but the registration flow still needs some work.",org.springframework:spring org.scribe:scribe,"
Updated GitHub showcase to work with the new service provider framework.
Works with the connect flow at this point, but the registration flow still needs some work.",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-linkedin,5ebce2359563a993650a83e35a55c6c56f0260d3,2011-01-28 15:06:23,org.springframework:spring,org.scribe:scribe,Updated Gowalla showcase to use new service provider framework,org.springframework:spring org.scribe:scribe,"
Updated Gowalla showcase to use new service provider framework",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-twitter,6a2e94cbbbfdb457438daecde38f34c36bcf22ff,2011-01-28 14:30:18,org.springframework:spring,org.scribe:scribe,"Updated GitHub showcase to work with the new service provider framework. Works with the connect flow at this point, but the registration flow still needs some work.",org.springframework:spring org.scribe:scribe,"
Updated GitHub showcase to work with the new service provider framework.
Works with the connect flow at this point, but the registration flow still needs some work.",5,Auth&Web Framework,,1,0.7,
spring-projects/spring-social-twitter,faf9be26209c5fefc5ea8b96d5887f32b76fb252,2011-01-28 15:06:23,org.springframework:spring,org.scribe:scribe,Updated Gowalla showcase to use new service provider framework,org.springframework:spring org.scribe:scribe,"
Updated Gowalla showcase to use new service provider framework",5,Auth&Web Framework,,1,0.7,
sps/mustache-spring-view,a19e0c68fe5dfc7bd57c8d1006c18827dda3b0b0,2011-03-27 23:31:36,com.samskivert:jmustache,com.github.spullara.mustache.java:compiler,"swap mustache implementations.

migrating to [jmustache](https://github.com/samskivert/jmustache)
from [mustache.java](https://github.com/spullara/mustache.java)
as jmustache already has minted artifacts available on the central repo.",com.samskivert:jmustache com.github.spullara.mustache.java:compiler,"
migrating to [jmustache](https://github.com/samskivert/jmustache)
from [mustache.java](https://github.com/spullara/mustache.java)",4,Utility,,1,0.99,BugIssue
square/dagger,ab33f3a83092065469800b472a78fe17b61f4662,2015-01-31 00:05:53,com.squareup:javapoet,com.squareup:javawriter,Switch Dagger 1.x from JavaWriter to JavaPoet.,com.squareup:javapoet com.squareup:javawriter,"
Switch Dagger 1.x from JavaWriter to JavaPoet.",3,Utility,,1,0.99,
square/protoparser,9846c53b52f11e96695ad32c37f48500a437106a,2014-11-29 09:34:05,org.assertj:assertj-core,org.easytesting:fest-assert,Update JUnit and switch to AssertJ.,org.assertj:assertj-core org.easytesting:fest-assert,"
Update JUnit and switch to AssertJ.",34,Testing,,1,0.98,
square/retrofit,990521c87677903cd18841a5454d52bc37bc2985,2014-03-06 06:25:47,org.assertj:assertj-core,org.easytesting:fest-assert,switch to assertj,org.assertj:assertj-core org.easytesting:fest-assert,"
switch to assertj",34,Testing,,1,0.99,
ssaring/sportstracker,368a5651c322a471cb6a4d423400a60cee5c0310,2013-09-28 19:11:36,org.mockito:mockito,org.easymock:easymock,- replaced mocking framework EasyMock 3.2 with Mockito 1.9.5,org.mockito:mockito org.easymock:easymock,"
- replaced mocking framework EasyMock 3.2 with Mockito 1.9.5",15,Testing,,1,0.99,
statsbiblioteket/wowza-modules,2ef187d4f9d730dbdcb44cbef88e4db17fe18af2,2020-07-07 09:59:35,org.apache.cxf:cxf,com.sun.jersey:jersey,Replace useage of jersey v1 with apache cxf,org.apache.cxf:cxf com.sun.jersey:jersey,"
Replace useage of jersey v1 with apache cxf",3,Web Framework,,1,0.98,
steeleforge/ironsites,fbdb472dc117511f7b2f66f4ac1eb208614fa77a,2014-08-27 03:24:00,com.fasterxml.jackson,com.google.code.gson:gson,replacing gson w/ jackson ObjectMapper for i18n servlet. attempt at guava support for CQ5.6.x & AEM6,com.fasterxml.jackson com.google.code.gson:gson,"
replacing gson w/ jackson ObjectMapper for i18n servlet.
attempt at guava support for CQ5.6.x & AEM6",34,Serialization,,1,0.97,
stefanbirkner/system-rules,ee586f1d64fd72871e0f3c7c86e9442c0f5c0877,2015-10-06 22:13:12,org.assertj:assertj-core,org.hamcrest:hamcrest,"Use the assertion library AssertJ.

It is easy to use within the IDE because it provides code completion.",org.assertj:assertj-core org.hamcrest:hamcrest,"
Use the assertion library AssertJ.",7,Testing,,1,0.96,Usability
steve-perkins/fitnessjiffy-spring,8966c0efc370547cf01f793449caf5cd1121b9cd,2014-02-02 01:45:37,com.h2database:h2,org.xerial:sqlite-jdbc,"Migrates from Spring 3.x to Spring 4.0 (via Spring Boot 0.5).  Migrates the persistence layer from SQLite with Sprint JDBCTemplates to H2 with JPA (Hibernate).  Adds a database-import function, although it not yet complete and ready for use.",com.h2database:h2 org.xerial:sqlite-jdbc,"
Migrates from Spring 3.x to Spring 4.0 (via Spring Boot 0.5).
Migrates the persistence layer from SQLite with Sprint JDBCTemplates to H2 with JPA (Hibernate).
Adds a database-import function, although it not yet complete and ready for use.",4,Database,,1,0.95,
stevespringett/Alpine,4c04eeae21ce951cea9858a1751c4d22366e258f,2018-04-12 17:09:13,com.zaxxer:HikariCP,org.apache.commons:commons-dbcp2,Changed JDBC connection pool providers from DBCP2 to HikariCP - https://github.com/stevespringett/dependency-track/issues/131,com.zaxxer:HikariCP org.apache.commons:commons-dbcp2,"
Changed JDBC connection pool providers from DBCP2 to HikariCP - https://github.com/stevespringett/dependency-track/issues/131",7,Database,,1,0.99,
strawjs/straw-android,6a05c3d2fcd475a05be3d91c04904ad59f49b2d0,2013-07-19 04:04:07,com.google.code.gson:gson,org.json:json,Add gson and delete org.json,com.google.code.gson:gson org.json:json,"
Add gson and delete org.json",20,Serialization,,1,0.97,
structr/structr,5ddd2f9d5fccfae65a6196341bf049a73cc6c2be,2019-02-08 12:29:33,org.testng:testng,junit:junit,"Replaces JUnit with TestNG, modifies all tests to run against a dockerized Neo4j database instead of an embedded one, moves tests to the integration-test phase.",org.testng:testng junit:junit,"
Replaces JUnit with TestNG, modifies all tests to run against a dockerized Neo4j database instead of an embedded one, moves tests to the integration-test phase.",23,Testing,,1,0.98,
suewonjp/civilizer,3e13d44deb365a982ba24ca5c61ed0aecd4e02fe,2015-09-25 07:56:17,org.apache.myfaces.core:myfaces,com.sun.faces:jsf,"[update] test with Apache Myfaces JSF implementation;
[todo] more test and fixing a few style issues;",org.apache.myfaces.core:myfaces com.sun.faces:jsf,"
[update] test with Apache Myfaces JSF implementation;
[todo] more test and fixing a few style issues;",4,Web Framework,,1,0.9,
svenkubiak/mangooio,74ffee000a4938bb1d6e4fa47ac542f98ddd6ba9,2016-02-11 13:25:59,com.github.scribejava:scribejava-apis,org.scribe:scribe,#146 updated to new scribejava 2.x library,com.github.scribejava:scribejava-apis org.scribe:scribe,"
#146 updated to new scribejava 2.x library",5,Auth,,1,0.85,
swagger-api/swagger-core,d9f93132cfd9d0796f99d7928191e605c1707a66,2019-02-05 10:43:27,io.github.classgraph:classgraph,org.reflections:reflections,ref #2943 - replace reflections with classgraph,io.github.classgraph:classgraph org.reflections:reflections,"
ref #2943 - replace reflections with classgraph",5,Utility,,1,1.0,
synyx/hades,09773da157cf08639dcfb93456f3ded5a5a620c2,2010-01-25 08:57:47,org.mockito:mockito,org.easymock:easymockclassextension,"* fixes #220 - replaced Mockito by EasyMock
* adapted test cases accordingly

git-svn-id: svn+ssh://svn.synyx.de/var/svn/synyx/opensource/hades/trunk@8840 5a64d73e-33d6-4ccc-9058-23f8668ecac9",org.mockito:mockito org.easymock:easymockclassextension,"
* fixes #220 - replaced Mockito by EasyMock
* adapted test cases accordingly",3,Testing,,1,0.9,
synyx/hades,a56a16a236dddd04ce2fa83751e3576c3b87e79c,2010-08-01 18:03:29,org.slf4j:slf4j,commons-logging:commons-logging,"* switched from Commons Logging to SLF4J 1.6
* references #338

git-svn-id: svn+ssh://svn.synyx.de/var/svn/synyx/opensource/hades/trunk@12341 5a64d73e-33d6-4ccc-9058-23f8668ecac9",org.slf4j:slf4j commons-logging:commons-logging,"
* switched from Commons Logging to SLF4J 1.6
* references #338",3,Logging,,1,1.0,
synyx/urlaubsverwaltung,095a072af5e5aa6fda1b455e2d877158d4d81bfa,2019-03-01 21:27:09,org.freemarker:freemarker,org.apache.velocity:velocity,"migrate velocity to freemarker templates

velocity support is removed from spring framework",org.freemarker:freemarker org.apache.velocity:velocity,"
migrate velocity to freemarker templates",3,Utility,,1,1.0,Integration
tackley/dbdeploy,952ac32e24c5c68e5ed5f043b4d9e73d4f04417d,2009-03-26 06:09:27,org.mockito:mockito,org.easymock:easymock,"Switch to the Mockito from Easymock

Mockito rocks!  Thanks Szczepan.

Also updated the scm connection in the parent pom to point to trunk,
where this code now is.",org.mockito:mockito org.easymock:easymock,"
Switch to the Mockito from Easymock",8,Testing,,1,1.0,
tackley/dbdeploy,952ac32e24c5c68e5ed5f043b4d9e73d4f04417d,2009-03-26 06:09:27,org.mockito:mockito,org.easymock:easymockclassextension,"Switch to the Mockito from Easymock

Mockito rocks!  Thanks Szczepan.

Also updated the scm connection in the parent pom to point to trunk,
where this code now is.",org.mockito:mockito org.easymock:easymockclassextension,"
Switch to the Mockito from Easymock",3,Testing,,1,1.0,
Talend/data-quality,25118492f2d1aa4cad800ad66addc2bbb63fb9fe,2016-01-14 14:49:37,org.apache.logging.log4j:log4j,org.slf4j:slf4j,TDQ-11409 TDQ-11410 change logging system from log4j to slf4j,org.apache.logging.log4j:log4j org.slf4j:slf4j,"TDQ-11409 TDQ-11410 change logging system from log4j to slf4j
",111,Logging,,1,0.8,
Talend/data-quality,25118492f2d1aa4cad800ad66addc2bbb63fb9fe,2016-01-14 14:49:37,org.slf4j:slf4j,org.slf4j:jul-to-slf4j,TDQ-11409 TDQ-11410 change logging system from log4j to slf4j,org.slf4j:slf4j org.slf4j:jul-to-slf4j,"TDQ-11409 TDQ-11410 change logging system from log4j to slf4j
",4,Logging,,1,0.8,
Talend/data-quality,25118492f2d1aa4cad800ad66addc2bbb63fb9fe,2016-01-14 14:49:37,org.apache.logging.log4j:log4j,org.slf4j:jcl-over-slf4j,TDQ-11409 TDQ-11410 change logging system from log4j to slf4j,org.apache.logging.log4j:log4j org.slf4j:jcl-over-slf4j,"TDQ-11409 TDQ-11410 change logging system from log4j to slf4j
",5,Logging,,1,0.8,
Talend/data-quality,25118492f2d1aa4cad800ad66addc2bbb63fb9fe,2016-01-14 14:49:37,org.apache.logging.log4j:log4j,org.slf4j:jul-to-slf4j,TDQ-11409 TDQ-11410 change logging system from log4j to slf4j,org.apache.logging.log4j:log4j org.slf4j:jul-to-slf4j,"TDQ-11409 TDQ-11410 change logging system from log4j to slf4j
",4,Logging,,1,0.8,
Talend/data-quality,25118492f2d1aa4cad800ad66addc2bbb63fb9fe,2016-01-14 14:49:37,org.slf4j:slf4j,org.slf4j:jcl-over-slf4j,TDQ-11409 TDQ-11410 change logging system from log4j to slf4j,org.slf4j:slf4j org.slf4j:jcl-over-slf4j,"TDQ-11409 TDQ-11410 change logging system from log4j to slf4j
",3,Logging,,1,0.8,
Talend/data-quality,22cc1c5779b9a80bbd3dc5d6e46b72d6913a1bc1,2018-03-08 14:52:44,org.slf4j:slf4j,org.apache.logging.log4j:log4j,"feat(TDQ-14828): replace log4j by slf4j in DQ libs (#327)

* feat(TDQ-14828): replace log4j by slf4j in DQ libs

* remove unused logger field as suggested by codecy",org.slf4j:slf4j org.apache.logging.log4j:log4j,"
feat(TDQ-14828): replace log4j by slf4j in DQ libs (#327)",6,Logging,,1,1.0,
Talend/tdi-studio-se,7426a93b49c94df53b35f8067369d61a4b3c358f,2019-11-07 10:04:47,org.slf4j:slf4j,log4j:log4j,"fix(TDI-33262): Support for Apache Log4j2 (#3970)

* fix(TDI-33262): Support for Apache Log4j2

* use release version",org.slf4j:slf4j log4j:log4j,"
fix(TDI-33262): Support for Apache Log4j2 (#3970)",26,Logging,,1,0.7,
Talend/tdi-studio-se,251085667ec54bb64dfe2b63900201f01946cf07,2020-06-10 12:34:00,org.slf4j:slf4j,log4j:log4j,"Dchmyga/tdi 44281 fix missing log4j lib t set proxy (#4794) (#4799)

* fix(TDI-44281): NoClassDefFound for tSetProxy

* Use slf4j instead of log4j in talend-proxy lib

* fix(TDI-44281): NoClassDefFound for tSetProxy

* Update talend-proxy lib version in components

* fix(TDI-44281): NoClassDefFound for tSetProxy

* Update talend-proxy lib for download during build process

Co-authored-by: Dmytro Chmyga <dmytro.chmyga@synapse.com>

Co-authored-by: Dmytro Chmyga <dmytro.chmyga@synapse.com>",org.slf4j:slf4j log4j:log4j,"
* Use slf4j instead of log4j in talend-proxy lib",73,Logging,,1,1.0,BugIssue
tananaev/traccar,e91153481a220235130a277d20f724b97fcfd325,2016-05-31 01:57:21,com.zaxxer:HikariCP,com.mchange:c3p0,- Replaced connection poll from c3p0 to HikariCP.,com.zaxxer:HikariCP com.mchange:c3p0,"
- Replaced connection poll from c3p0 to HikariCP.",7,Database,,1,1.0,
tananaev/traccar,b10824bb5769c4abb93e3451673b88efdfb9d467,2018-09-14 02:33:49,org.slf4j:slf4j,log4j:log4j,Log using slf4j and java logging,org.slf4j:slf4j log4j:log4j,Log using slf4j and java logging,5,Logging,,1,0.7,
tbroyer/gwt-maven-archetypes,667955ca5243f480a2cc106c324d12c0ed6a783b,2016-03-08 11:29:29,javax.inject:javax.inject,com.google.inject:guice,"Switch from GIN to Dagger

 - Move from Guice annotations to JSR-330
 - Replace Guice AssistedInject with AutoFactory
 - Replace @ImplementedBy with explicit bindings
 - Make sure all injectable classes have an @Inject-annotated constructor",javax.inject:javax.inject com.google.inject:guice,"Switch from GIN to Dagger
",4,Dependency Injection&Testing,,1,0.8,
tdomzal/junit-docker-rule,e105d7cc4543b6a1f760bfdd3ea5bb36adf03620,2020-05-11 20:14:55,ch.qos.logback:logback,log4j:log4j,"replace log4j-1.2.x output with logback, fix #47",ch.qos.logback:logback log4j:log4j,"
replace log4j-1.2.x output with logback, fix #47",58,Logging,,1,1.0,
tdomzal/junit-docker-rule,e105d7cc4543b6a1f760bfdd3ea5bb36adf03620,2020-05-11 20:14:55,ch.qos.logback:logback,org.slf4j:slf4j,"replace log4j-1.2.x output with logback, fix #47",ch.qos.logback:logback org.slf4j:slf4j,"
replace log4j-1.2.x output with logback, fix #47",67,Logging,,1,1.0,
TeamShadow/shadow,38c4b1558913abec61aa7b51dba76aec72e36850,2016-10-31 20:14:21,org.slf4j:slf4j,org.apache.logging.log4j:log4j,Updated pom.xml to work with the new logger,org.slf4j:slf4j org.apache.logging.log4j:log4j,"
Updated pom.xml to work with the new logger",13,Logging,,1,0.6,
TeamShadow/shadow,09dc0a11942d40042ac794af89d36b004ca6eadc,2017-01-31 17:05:13,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"Removed SLF4J and moved back to Log4j 2 completely.

Initial change to SLF4J was because of what turned out to be unrelated
errors in the Shadow plugin.  SLF4J is a wrapper that allows many
different logging frameworks to be used, and that level of flexibility
is probably not needed for Shadow.  Log4j 2 works fine and is a
stand-alone logging solution.",org.apache.logging.log4j:log4j org.slf4j:slf4j,"Removed SLF4J and moved back to Log4j 2 completely.
",4,Logging,,1,1.0,Simplification
Technolords/microservice-mock,7e32e274bd0a2b5f77810c9eb241345786277884,2016-10-20 21:01:09,org.apache.logging.log4j:log4j,ch.qos.logback:logback,"Issue/12 (#16)

* Added servlet filter to jetty in order to support elapsed time
* Changed logging framework by replacing logback by log4j 2, as well as the associated files (logback.xml and log4j2.xml)
* Identified return status as well as uri
* Using the ThreadContext to pass the uri and status to the logging
* Update of mark down pages, providing documentation about the logging. In addition, some constants are introduced.",org.apache.logging.log4j:log4j ch.qos.logback:logback,"
* Added servlet filter to jetty in order to support elapsed time
* Changed logging framework by replacing logback by log4j 2, as well as the associated files (logback.xml and log4j2.xml)
* Identified return status as well as uri",6,Logging,,1,1.0,
